_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL
tcas,u-CRCR,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-CRCR,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-CRCR,0,0,0.5,0.25,0.37037037037037035,0.0,0.0,0.0,0.0062402496099844,Return,0,0
tcas,u-CRCR,0,0,0.5,0.25,0.37037037037037035,0.0,0.0,0.0,0.0062402496099844,Return,0,0
tcas,u-CRCR,0,0,0.5,0.25,0.37037037037037035,0.0,0.0,0.0,0.0062402496099844,Return,0,0
tcas,u-CRCR,0,0,0.5,0.25,0.37037037037037035,0.0,0.0,0.0,0.0062402496099844,Return,0,0
tcas,u-CRCR,0,0,0.5,0.25,0.37037037037037035,0.0,0.0,0.0,0.0062402496099844,Return,0,0
tcas,u-OCNG,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,If,0,0
tcas,u-OEAA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,1,0
tcas,u-OEAA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OEAA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OEAA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OEAA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OEAA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OEBA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,1
tcas,u-OEBA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OEBA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OEBA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OEBA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OEBA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OEBA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OEBA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OEBA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OESA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OESA,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OESA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OESA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OESA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OESA,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLNG,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,1
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,1
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OLSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OODL,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OODL,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-OODL,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-ORAN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORAN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORAN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORAN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORAN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,1
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,1
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,1,0
tcas,u-ORAN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORBN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORBN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORBN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORBN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORLN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORLN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORLN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORRN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORRN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORRN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,1
tcas,u-ORRN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORRN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,1
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORRN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORSN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORSN,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-ORSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,1,0
tcas,u-ORSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-ORSN,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-SRSR,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-SRSR,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-SRSR,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-SRSR,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-SRSR,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-SRSR,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Block,0,0
tcas,u-STRI,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,If,0,0
tcas,u-STRI,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,If,0,0
tcas,u-STRP,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Assignment,0,0
tcas,u-STRP,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-STRP,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.2589703588143526,Assignment,0,0
tcas,u-STRP,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-STRP,0,1,0.25,0.125,0.18518518518518517,0.2,0.125,0.18181818181818182,0.0,Assignment,0,0
tcas,u-STRP,1,0,0.0,0.0,0.0,0.4,0.25,0.36363636363636365,1.0,Block,0,0
tcas,u-STRP,0,0,0.5,0.25,0.37037037037037035,0.0,0.0,0.0,0.0062402496099844,Return,0,0
